Label,Core,Core type,Surface modification,Modification type,Shape,Primary size,DLS size in water (nm),Zeta potential in water (mV),PdI in water,DLS size in dispersion medium (nm),Zeta potential in dispersion medium (mV),PdI in dispersion medium,Dispersion medium,NM concentration,Incubation protein source,Protein source organism,Protein source concentration,Incubation culture,Incubation time (h),Incubation temperature (℃),Incubation flow condition,Incubation flow speed,Incubation setting,Separation method,Centrifugation speed,Centrifugation time (min),Centrifugation temperature (℃),Centrifugation repetitions,Proteomic depth,x_index,Accession,RPA,Affinity_Category,Fill status,Probs
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,P36955,0.1069158206879909,1,0,0.01385129988193512
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,P36955,0.0748617087284337,1,0,0.03597540035843849
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,P36955,0.1341648773037956,1,0,0.9056004881858826
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,P36955,0.1341648773037956,1,0,0.07462899386882782
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,P0DOX2,0.2301918418077603,1,0,0.6381605863571167
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,P0DOX2,0.2275371624101141,1,0,0.6381605863571167
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,P0DOX2,0.1940455770066433,1,0,0.6381605863571167
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,P0DOX2,0.2228090179262907,1,0,0.5789419412612915
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,P0DOX2,0.3003473483425838,1,0,0.7070900201797485
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,P0DOX2,0.2210118607066245,1,0,0.7866804599761963
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,P0DOX2,0.217258185384069,1,0,0.6381605863571167
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,P0DOX2,0.217258185384069,1,0,0.5755084156990051
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,Q9UGM5,0.0103037796003576,1,0,0.05515109747648239
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,Q9UGM5,0.0155743455450103,1,0,0.05515109747648239
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,Q9UGM5,0.0097414407577867,1,0,0.05515109747648239
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,Q9UGM5,0.0043473943671597,1,0,0.0001667616597842425
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,Q9UGM5,0.0101797728179197,1,0,0.0009131343103945255
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,Q9UGM5,0.0070426208099302,1,0,0.0016424418427050114
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,Q9UGM5,0.0118731886430576,1,0,0.05515109747648239
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,Q9UGM5,0.0118731886430576,1,0,0.002147064544260502
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,A0A0A0MT36,0.0088013770380775,1,0,0.891319990158081
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,A0A0A0MT36,0.0063840164540002,1,0,0.891319990158081
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,A0A0A0MT36,0.0079109769978215,1,0,0.891319990158081
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,A0A0A0MT36,0.0073922078843228,1,0,0.7170912027359009
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,A0A0A0MT36,0.0040634799690399,1,0,0.8478925228118896
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,A0A0A0MT36,0.0070438296673082,1,0,0.8693135380744934
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,A0A0A0MT36,0.0076987898883645,1,0,0.891319990158081
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,A0A0A0MT36,0.0076987898883645,1,0,0.8581072688102722
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,P01704,0.0035281939581199,1,0,0.13123227655887604
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,P01704,0.0029535822512713,1,0,0.13123227655887604
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,P01704,0.0030321177241599,1,0,0.13123227655887604
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,P01704,0.002398486629814,1,0,6.920896703377366e-05
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,P01704,0.0012520849011613,1,0,0.002592179924249649
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,P01704,0.0027427284430039,1,0,0.009743766859173775
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,P01704,0.0031712979820121,1,0,0.13123227655887604
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,P01704,0.0031712979820121,1,0,0.01657114177942276
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,P0DOX5,15.713124218505843,1,0,0.7302913069725037
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,P0DOX5,15.962972571258971,1,0,0.7302913069725037
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,P0DOX5,13.586120623003886,1,0,0.7302913069725037
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,P0DOX5,17.50071411164773,1,0,0.8640390038490295
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,P0DOX5,20.41028841459831,1,0,0.9024211168289185
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,P0DOX5,14.26017084856472,1,0,0.9209277033805847
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,P0DOX5,15.087405534330118,1,0,0.7302913069725037
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,P0DOX5,15.087405534330118,1,0,0.859435498714447
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,P69905,0.023983537719004,1,0,0.9432973861694336
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,P69905,0.0166858856453599,1,0,0.9432973861694336
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,P69905,0.022510689310544,1,0,0.9432973861694336
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,P69905,0.0553935444502754,1,0,0.8366363644599915
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,P69905,0.0660527601727319,1,0,0.7371754050254822
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,P69905,0.0777476450711711,1,0,0.8785083889961243
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,P69905,0.0210600381653552,1,0,0.9432973861694336
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,P69905,0.0210600381653552,1,0,0.7278345823287964
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,P01876,1.0955597067686855,1,0,0.9979200959205627
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_2,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,1,P01876,1.2273360025140725,1,0,0.9979200959205627
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_3,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,2,P01876,1.1559324146721657,1,0,0.9979200959205627
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_1,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,89.2 nm,-52.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,3,P01876,1.626298854867063,1,0,0.9898924827575684
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_2,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,114.4 nm,-35.2,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,4,P01876,1.9538808831497736,1,0,0.9936206936836243
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CPS1_3,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,146.2 nm,-50.0,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,5,P01876,1.659590770670802,1,0,0.9946978092193604
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CEPS_avg,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,6,P01876,1.1596094620574262,1,0,0.9979200959205627
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; CPS1_avg,Polystyrene,Polymer-based,None,N/A,Spherical,100.0 nm,116.6 nm,-45.87,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,7,P01876,1.1596094620574262,1,0,0.991051435470581
after_x_collect\10.1016_j.bios.2025.117463\X_zero.xlsx; Normalized abundance_CEPS_1,Polystyrene,Polymer-based,COOH,Anionic,Spherical,100.0 nm,107.0 nm,-48.4,Unknown,Unknown,Unknown,Unknown,Unknown,200 mg/L,Human serum,Human,0.4 mg/L,PBS,1.0,25.0,Flow,Unknown,In vitro,Centrifugation,16000 g,10.0,Unknown,3,0-500,0,P06727,0.3204607073286777,1,0,0.9974381923675537
